filename, language, Dockerfile, Paradox, Markdown, Ignore, Gemfile, Ruby, YAML, HTML, Properties, XML, JavaScript, ERB, CSS, CoffeeScript, JSON, Log, comment, blank, total
xulung_app/app/views/desktop/course.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
xulung_app/app/views/desktop/index.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 2, 13
xulung_app/app/views/desktop/listcourse.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 16
xulung_app/app/views/desktop/listtagcourse.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 3, 25
xulung_app/app/views/desktop/mycourse.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 1, 26
xulung_app/app/views/desktop/report.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 3, 23
xulung_app/app/views/desktop/sharetech.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 9, 106
xulung_app/app/views/desktop/show.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 2, 10
xulung_app/app/views/desktop/startlearning.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 3, 42
xulung_app/app/views/desktop/tech.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
xulung_app/app/views/devise/confirmations/new.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 5, 13
xulung_app/app/views/devise/invitations/edit.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 4, 12
xulung_app/app/views/devise/invitations/new.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 4, 12
xulung_app/app/views/devise/mailer/confirmation_instructions.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 6
xulung_app/app/views/devise/mailer/invitation_instructions.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 5, 12
xulung_app/app/views/devise/mailer/reset_password_instructions.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 4, 9
xulung_app/app/views/devise/mailer/unlock_instructions.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 8
xulung_app/app/views/devise/passwords/edit.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 4, 23
xulung_app/app/views/devise/passwords/new.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 4, 31
xulung_app/app/views/devise/registrations/_buy.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 7, 79
xulung_app/app/views/devise/registrations/_easyjoin.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 6, 25
xulung_app/app/views/devise/registrations/_join.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 5, 40
xulung_app/app/views/devise/registrations/_newform.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 9, 45
xulung_app/app/views/devise/registrations/edit.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 8, 65
xulung_app/app/views/devise/registrations/new.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 20
xulung_app/app/views/devise/sessions/new.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 4, 58
xulung_app/app/views/devise/shared/_links.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 6, 26
xulung_app/app/views/devise/unlocks/new.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 5, 13
xulung_app/app/views/errors/not_found.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
xulung_app/app/views/kaminari/_first_page.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 8, 1, 12
xulung_app/app/views/kaminari/_gap.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 7, 1, 9
xulung_app/app/views/kaminari/_last_page.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 8, 1, 12
xulung_app/app/views/kaminari/_next_page.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 8, 1, 12
xulung_app/app/views/kaminari/_page.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 9, 1, 13
xulung_app/app/views/kaminari/_paginator.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 8, 2, 31
xulung_app/app/views/kaminari/_prev_page.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 8, 1, 12
xulung_app/app/views/layouts/app.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 7, 25
xulung_app/app/views/layouts/application.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 4, 23
xulung_app/app/views/layouts/desktop.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 5, 54
xulung_app/app/views/layouts/devise/sessions.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 4, 29
xulung_app/app/views/layouts/home.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 5, 19
xulung_app/app/views/layouts/learning.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 8, 38
xulung_app/app/views/layouts/mobile.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 11, 78
xulung_app/app/views/orders/new.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 1, 29
xulung_app/app/views/orders/show.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 1, 30
xulung_app/app/views/pages/_form.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 3, 53
xulung_app/app/views/pages/_newpage.html, HTML, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 40
xulung_app/app/views/pages/edit.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 1, 15
xulung_app/app/views/pages/feed.rss.builder, Ruby, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 20
xulung_app/app/views/pages/index.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 6, 75
xulung_app/app/views/pages/new.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 2, 21
xulung_app/app/views/pages/show.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 4, 54
xulung_app/app/views/photos/create.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 3
xulung_app/app/views/posts/_form.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 5, 75
xulung_app/app/views/posts/_newpost.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 3, 59
xulung_app/app/views/posts/_post_tag.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 5, 16
xulung_app/app/views/posts/edit.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 1, 15
xulung_app/app/views/posts/feed.rss.builder, Ruby, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 20
xulung_app/app/views/posts/index.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 9, 111
xulung_app/app/views/posts/new.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 2, 21
xulung_app/app/views/posts/preview.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 4, 56
xulung_app/app/views/posts/show.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 6, 60
xulung_app/app/views/service/_about.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 0, 0, 0, 0, 0, 6, 161
xulung_app/app/views/service/_course.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 365, 0, 0, 0, 0, 0, 21, 386
xulung_app/app/views/service/activity.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 3, 36
xulung_app/app/views/service/consultant.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 3, 22
xulung_app/app/views/service/counselor.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 4, 28
xulung_app/app/views/service/isthisforme.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 15, 73
xulung_app/app/views/service/membership.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 10, 104
xulung_app/app/views/service/schulungapp.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 17, 66
xulung_app/app/views/service/simulation.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 2, 25
xulung_app/app/views/service/successstories.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 1, 42
xulung_app/app/views/service/tech.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 3, 39
xulung_app/app/views/service/telephone.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 2, 34
xulung_app/app/views/shared/_breadcrumbs.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
xulung_app/app/views/shared/_flash.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
xulung_app/app/views/shared/_footer.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 4, 68
xulung_app/app/views/shared/_footerV3.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 6, 60
xulung_app/app/views/shared/_footerjs.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 9, 103
xulung_app/app/views/shared/_google_ad.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
xulung_app/app/views/shared/_head.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 5, 18
xulung_app/app/views/shared/_header.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 9, 50
xulung_app/app/views/shared/_headerV2.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 8, 73
xulung_app/app/views/shared/_headerV3.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 8, 74
xulung_app/app/views/shared/_headerpre.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 6, 51
xulung_app/app/views/shared/_homeheader.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 2, 37
xulung_app/app/views/shared/_meta.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3
xulung_app/app/views/shared/_post_tag.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 3, 17
xulung_app/app/views/shared/_video_tag.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 3, 20
xulung_app/app/views/users/_profile_form.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 4, 25
xulung_app/app/views/users/edit.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 1, 20
xulung_app/app/views/videos/_blog_info.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 1, 17
xulung_app/app/views/videos/_course.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 365, 0, 0, 0, 0, 0, 21, 386
xulung_app/app/views/videos/_coursebylevel.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 365, 0, 0, 0, 0, 0, 21, 386
xulung_app/app/views/videos/_form.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 7, 66
xulung_app/app/views/videos/_list_videos.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 6, 94
xulung_app/app/views/videos/_listbytag.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 5, 38
xulung_app/app/views/videos/_listthumb.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 3, 23
xulung_app/app/views/videos/_video.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 5, 20
xulung_app/app/views/videos/edit.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 16
xulung_app/app/views/videos/index.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 2, 24
xulung_app/app/views/videos/index.js.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 14
xulung_app/app/views/videos/index_old.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 3, 43
xulung_app/app/views/videos/new.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
xulung_app/app/views/videos/show.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 27, 161
xulung_app/app/views/welcome/_about.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 3, 38
xulung_app/app/views/welcome/_app.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 10, 63
xulung_app/app/views/welcome/_course.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 2, 24
xulung_app/app/views/welcome/_coursestatic.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 211, 0, 0, 0, 0, 0, 4, 215
xulung_app/app/views/welcome/_features.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 4, 140
xulung_app/app/views/welcome/_home.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 0, 0, 0, 0, 0, 15, 162
xulung_app/app/views/welcome/_howto.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
xulung_app/app/views/welcome/_mastery.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 5, 41
xulung_app/app/views/welcome/_membertype.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 6, 84
xulung_app/app/views/welcome/_partner.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 18
xulung_app/app/views/welcome/_recommended_course.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 2, 22
xulung_app/app/views/welcome/_register.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 3, 10
xulung_app/app/views/welcome/_remark.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 2, 34
xulung_app/app/views/welcome/_roboticsfaq.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 3, 35
xulung_app/app/views/welcome/_signup.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 16, 59
xulung_app/app/views/welcome/_slide.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 2, 32
xulung_app/app/views/welcome/_slideV3.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 11
xulung_app/app/views/welcome/_team.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 1, 64
xulung_app/app/views/welcome/_techcourse.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 11, 38
xulung_app/app/views/welcome/home.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 5, 28
xulung_app/app/views/welcome/homeV1.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 10, 100
xulung_app/app/views/welcome/homeV10.html, HTML, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 100
xulung_app/app/views/welcome/home_old.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 7, 38
xulung_app/app/views/welcome/index.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 8, 42
xulung_app/app/views/welcome/tos.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 2, 25
xulung_app/app/views/welcome/welcome_greetings.html, HTML, 0, 0, 0, 0, 0, 0, 0, 338, 0, 0, 0, 0, 0, 0, 0, 0, 1, 50, 389
xulung_app/app/views/welcome/welcome_greetingsV1.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 316, 0, 0, 0, 0, 0, 49, 365
xulung_app/app/views/welcome/welcome_promotion.html.erb, ERB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 316, 0, 0, 0, 0, 0, 48, 364
xulung_app/config.ru, Ruby, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 5
xulung_app/config/application.rb, Ruby, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 12, 63
xulung_app/config/boot.rb, Ruby, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 5
xulung_app/config/database.yml, YAML, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 4, 26
xulung_app/config/environment.rb, Ruby, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 6
xulung_app/config/environments/development.rb, Ruby, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 12, 56
xulung_app/config/environments/production.rb, Ruby, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 23, 96
xulung_app/config/environments/test.rb, Ruby, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 10, 40
xulung_app/config/initializers/assets.rb, Ruby, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 13
xulung_app/config/initializers/backtrace_silencers.rb, Ruby, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 8
xulung_app/config/initializers/canonical_rails.rb, Ruby, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 23
xulung_app/config/initializers/carrierwave.rb, Ruby, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
xulung_app/config/initializers/cookies_serializer.rb, Ruby, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
xulung_app/config/initializers/devise.rb, Ruby, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 238, 56, 309
xulung_app/config/initializers/filter_parameter_logging.rb, Ruby, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 5
xulung_app/config/initializers/friendly_id/friendly_id.rb, Ruby, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 6, 95
xulung_app/config/initializers/friendly_id/slugged.rb, Ruby, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 10
xulung_app/config/initializers/inflections.rb, Ruby, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 3, 17
xulung_app/config/initializers/kaminari_config.rb, Ruby, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 11
xulung_app/config/initializers/letter_avatar.rb, Ruby, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
xulung_app/config/initializers/mime_types.rb, Ruby, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 5
xulung_app/config/initializers/rouge.rb, Ruby, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
xulung_app/config/initializers/rucaptcha.rb, Ruby, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 10
xulung_app/config/initializers/session_store.rb, Ruby, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4
xulung_app/config/initializers/setup_mail.rb, Ruby, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
xulung_app/config/initializers/simple_form.rb, Ruby, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 37, 145
xulung_app/config/initializers/simple_form_bootstrap.rb, Ruby, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 46
xulung_app/config/initializers/social_share_button.rb, Ruby, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
xulung_app/config/initializers/wrap_parameters.rb, Ruby, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 15
xulung_app/config/locales/devise.en.yml, YAML, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 71
xulung_app/config/locales/devise.zh.yml, YAML, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 74
xulung_app/config/locales/devise_invitable.en.yml, YAML, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32
xulung_app/config/locales/en.yml, YAML, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 68
